Symbol,Description,Price,Price - Currency,"Dividend yield %, Trailing 12 months","Dividends per share, Annual","Dividends per share, Annual - Currency",Sector
7506,"HOUSE OF ROSE Co.,Ltd.",1407,JPY,1.77683013503909,25,JPY,Consumer non-durables
8165,"Senshukai Co., Ltd.",133,JPY,0,0,JPY,Retail trade
6494,"NFK Holdings Co.,Ltd",129,JPY,0,0,JPY,Producer manufacturing
4845,"Scala, Inc.",363,JPY,4.6195652173913,16.5,JPY,Technology services
205A,LOGOS HOLDINGS INC.,1674,JPY,2.72088835534214,45.33,JPY,Miscellaneous
5591,AVILEN Inc.,936,JPY,0,0,JPY,Technology services
4892,Cyfuse Biomedical K.K.,629,JPY,0,0,JPY,Health technology
7980,"Shigematsu Works Co., Ltd.",894,JPY,1.63398692810458,15,JPY,Health technology
7079,"WDB coco Co., Ltd.",2714,JPY,2.94767870302137,80,JPY,Commercial services
8071,"Tokai Electronics Co., Ltd.",3125,JPY,3.67741935483871,114,JPY,Distribution services
5576,O.B.System Inc.,2740,JPY,3.27391778828665,80,JPY,Technology services
4539,"Nippon Chemiphar Co., Ltd.",1773,JPY,2.77777777777778,50,JPY,Health technology
4929,"ADJUVANT HOLDINGS CO., LTD.",813,JPY,1.48514851485149,12,JPY,Consumer non-durables
3940,"Nomura System Corporation Co., Ltd.",140,JPY,2.55395683453237,3.55,JPY,Technology services
7038,"Frontier Management, Inc.",554,JPY,2.18181818181818,12,JPY,Commercial services
9385,SHOEI CORPORATION,830,JPY,2.38379022646007,20,JPY,Process industries
5817,"JMACS Japan Co., Ltd.",1126,JPY,0.865051903114187,10,JPY,Producer manufacturing
6171,"C.E.Management Integrated Laboratory Co., Ltd.",455,JPY,2.6431718061674,12,JPY,Industrial services
4891,"TMS Co., Ltd.",144,JPY,0,0,JPY,Commercial services
2437,SHINWA WISE HOLDINGS CO. LTD.,582,JPY,0,0,JPY,Retail trade
4976,"Toyo Drilube Co., Ltd.",1581,JPY,2.29884934169277,31.99997,JPY,Process industries
9223,"ASNOVA Co., Ltd.",515,JPY,0.386847195357834,2,JPY,Finance
4934,"Premier Anti-Aging Co., Ltd.",736,JPY,0,0,JPY,Distribution services
7674,NATTY SWANKY holdings Co.Ltd,2601,JPY,0.383582662063675,10,JPY,Consumer services
6391,Kaji Technology Corporation Ltd.,3715,JPY,1.04166666666667,40,JPY,Producer manufacturing
1446,"CANDEAL Co., Ltd.",596,JPY,1.35363790186125,8,JPY,Consumer durables
3293,"Azuma House Co., Ltd.",788,JPY,4.44726810673443,35,JPY,Finance
2136,Hip Corporation,1594,JPY,3.38983050847458,54,JPY,Commercial services
4380,"M-mart, Inc.",1289,JPY,1.93648334624322,21,JPY,Distribution services
2438,"Asukanet Company, Limited",379,JPY,1.8716577540107,7,JPY,Consumer services
9036,"Tohbu Network Co., Ltd.",1160,JPY,1.28976784178848,15,JPY,Transportation
7040,"SUN-LIFE HOLDING CO., LTD.",1037,JPY,3.2069970845481,33,JPY,Consumer services
6822,"Oi Electric Co., Ltd.",4910,JPY,0.412796697626419,0,JPY,Electronic technology
4379,Photosynth inc.,398,JPY,0,0,JPY,Technology services
9656,Greenland Resort Company Limited,609,JPY,2.46305418719212,15,JPY,Consumer services
3848,"Data Applications Company, Limited",936,JPY,2.78372591006424,26,JPY,Technology services
6111,"Asahi-Seiki Manufacturing Co., Ltd.",2466,JPY,2.30680507497117,60,JPY,Electronic technology
2483,Honyaku Center Inc.,1895,JPY,3.99148483235764,75,JPY,Commercial services
5283,"Takamisawa Co., Ltd.",3700,JPY,1.34589502018843,50,JPY,Distribution services
6546,Fulltech Co. Ltd.,1169,JPY,2.75150472914875,32,JPY,Producer manufacturing
7060,geechs inc.,598,JPY,3.30578512396694,10,JPY,Commercial services
5026,TRIPLEIZE CO. LTD.,730,JPY,0,0,JPY,Technology services
9903,"Kanseki Co., Ltd.",900,JPY,1.11856823266219,20,JPY,Retail trade
177A,"Kohjin Bio Co.,Ltd.",1228,JPY,1.97530864197531,24,JPY,Health technology
9625,"CERESPO CO., LTD.",1124,JPY,2.69058295964126,30,JPY,Commercial services
5956,"Toso Company, Limited",686,JPY,1.65945165945166,11.5,JPY,Consumer durables
9313,Maruhachi Warehouse Company Limited,1049,JPY,2.30547550432277,24,JPY,Transportation
1758,"Taiyo Kisokogyo Co., Ltd.",2721,JPY,2.25056264066017,50,JPY,Industrial services
9337,toridori Inc.,1804,JPY,0,0,JPY,Commercial services
5189,"Sakura Rubber Co., Ltd.",3290,JPY,2.08333333333333,65,JPY,Producer manufacturing
4274,HOSOYA PYRO-ENGINEERING CO LTD,1462,JPY,0.648508430609598,10,JPY,Electronic technology
5939,"Otani Kogyo Co., Ltd.",8990,JPY,0.378787878787879,30,JPY,Producer manufacturing
4491,"Computer Management Co., Ltd.",2994,JPY,1.65562913907285,50,JPY,Technology services
3359,"cotta Co., Ltd.",569,JPY,1.76678445229682,10,JPY,Distribution services
9346,"Cocorport,Inc.",1657,JPY,2.81268701376421,47,JPY,Health services
3441,"Sanno Co., Ltd.",1382,JPY,1.65289256198347,22,JPY,Producer manufacturing
7707,"Precision System Science Co.,Ltd",233,JPY,0,0,JPY,Health technology
5966,"Kyoto Tool Co., Ltd.",2539,JPY,3.16831683168317,80,JPY,Consumer durables
4019,"Stmn, Inc.",695,JPY,0.859598853868195,6,JPY,Technology services
4572,"Carna Biosciences, Inc.",314,JPY,0,0,JPY,Health technology
7804,"B&P Co., Ltd.",2626,JPY,3.04761904761905,80,JPY,Commercial services
8230,"Hasegawa Co., Ltd.",334,JPY,4.46428571428571,15,JPY,Non-energy minerals
5010,"Nippon Seiro Co., Ltd.",320,JPY,0,0,JPY,Process industries
2293,"Takizawa Ham Co., Ltd.",2985,JPY,0,0,JPY,Distribution services
6185,SMN Corporation,418,JPY,0,0,JPY,Technology services
1840,"Tsuchiya Holdings Co., Ltd.",242,JPY,4.09836065573771,10,JPY,Consumer durables
1438,"Gifu landscape architect Co.,Ltd.",1899,JPY,1.91489361702128,36,JPY,Commercial services
324A,"Booking Resort Co.,Ltd.",1031,JPY,0,0,JPY,Commercial services
7695,"Koukandekirukun, Inc.",816,JPY,0,0,JPY,Retail trade
5612,Nippon Chutetsukan K.K.,1903,JPY,1.31926121372032,25,JPY,Non-energy minerals
4177,"i-plug, Inc.",1613,JPY,0,0,JPY,Technology services
2480,"System Location Co., Ltd.",1712,JPY,2.20417633410673,38,JPY,Technology services
3066,"JB Eleven Co., Ltd.",645,JPY,0.388198757763975,2.5,JPY,Consumer services
4586,"Medrx Co., Ltd.",99,JPY,0,0,JPY,Health technology
3267,"Phil Company, Inc.",1104,JPY,1.83823529411765,20,JPY,Consumer services
7726,Kuroda Precision Industries Ltd.,1030,JPY,2.8436018957346,30,JPY,Producer manufacturing
5936,"Toyo Shutter Co., Ltd.",964,JPY,3.97905759162304,38,JPY,Producer manufacturing
9399,Beat Holdings Ltd.,27,JPY,0,0,JPY,Technology services
2796,Pharmarise Holdings Corp.,518,JPY,2.71844660194175,14,JPY,Health technology
2373,Care Twentyone Corporation,445,JPY,3.78619153674833,17,JPY,Health services
9246,ProjectHoldings.Inc.,1100,JPY,0,0,JPY,Commercial services
173A,Hammock Inc.,1425,JPY,2.09059233449477,30,JPY,Technology services
4398,"BroadBand Security, Inc.",1297,JPY,1.33928571428571,15,JPY,Technology services
3440,NISSO GROUP Co.Ltd.,1032,JPY,3.91389432485323,40,JPY,Producer manufacturing
3131,Shinden Hightex Corp.,3010,JPY,4.2244001351808,125,JPY,Electronic technology
410A,"GMO Commerce, Inc.",1099,JPY,3.70404411764706,40.3,JPY,Technology services
2338,"Quantum Solutions Co.,Ltd.",110,JPY,0,0,JPY,Technology services
3083,"Star seeds Co.,Ltd.",747,JPY,0,0,JPY,Retail trade
4440,WITZ Corp.,1454,JPY,1.04456824512535,15,JPY,Technology services
7075,"QLS Holdings Co., Ltd.",802,JPY,1.24843945068664,10,JPY,Health services
2894,"Ishii Food Co., Ltd.",355,JPY,1.12676056338028,4,JPY,Consumer non-durables
9643,"Nakanihon KOGYO Co., Ltd.",11270,JPY,0.532386867790595,60,JPY,Consumer services
5133,Terilogy Holdings Corporation,335,JPY,1.43266475644699,5,JPY,Electronic technology
9361,"Fushiki Kairiku Unso Co., Ltd.",2319,JPY,2.60303687635575,60,JPY,Transportation
6069,"Trenders, Inc.",757,JPY,3.46598202824134,27,JPY,Commercial services
4624,"Isamu Paint Co., Ltd.",4005,JPY,1.26262626262626,50,JPY,Process industries
343A,Iace Travel Corp.,1245,JPY,0,,,Consumer services
6778,"Artiza Networks, Inc.",635,JPY,3.1104199066874,20,JPY,Electronic technology
6838,"Tamagawa Holdings Co., Ltd.",984,JPY,0.5720823798627,5,JPY,Electronic technology
6942,SOPHIA HOLDINGS Co. Ltd.,1293,JPY,0,0,JPY,Technology services
2195,"Amita Holdings Co., Ltd.",345,JPY,1.4792899408284,5,JPY,Industrial services
6654,"Fuji Electric Industry. Co.,Ltd",1109,JPY,2.89855072463768,32,JPY,Producer manufacturing
6408,"Ogura Clutch Co., Ltd.",3960,JPY,1.26262626262626,50,JPY,Producer manufacturing
7923,Toin Corporation,1175,JPY,1.91163976210705,22.5,JPY,Process industries
6551,"Tsunagu Group Holdings, Inc.",694,JPY,2.04081632653061,14,JPY,Commercial services
4287,"Justplanning, Inc.",485,JPY,2.28215767634855,10,JPY,Commercial services
7208,Kanemitsu Corporation,1167,JPY,2.64756944444444,30,JPY,Producer manufacturing
4777,Gala Incorporated,208,JPY,0,0,JPY,Technology services
7812,CRESTEC Inc.,1929,JPY,4.15133998949028,76,JPY,Commercial services
3628,"Data Horizon Co., Ltd.",488,JPY,0,0,JPY,Technology services
7531,SEIWA CHUO HOLDINGS Corporation,1446,JPY,1.34408602150538,20,JPY,Non-energy minerals
9282,Ichigo Green Infrastructure Investment Corp.,57500,JPY,6.83978873239437,3885,JPY,Finance
3988,SYS Holdings Co. Ltd.,556,JPY,1.27272727272727,7,JPY,Commercial services
9853,"Ginza Renoir Co., Ltd",952,JPY,0.313807531380753,3,JPY,Consumer services
7370,"Enjin Co.,Ltd.",796,JPY,5.625,38,JPY,Commercial services
8115,"MOONBAT CO., LTD.",1455,JPY,4.11552346570397,52,JPY,Consumer non-durables
3396,Felissimo Corporation,876,JPY,1.70648464163823,15,JPY,Retail trade
151A,Dive Inc.,662,JPY,0,0,JPY,Commercial services
8742,"Kobayashi Yoko Co., Ltd.",485,JPY,1.02459016393443,5,JPY,Finance
4074,"LaKeel,Inc",714,JPY,0,0,JPY,Technology services
6307,"Sansei Co., Ltd.",738,JPY,2.01072386058981,15,JPY,Producer manufacturing
6292,"Kawata Mfg. Co., Ltd.",823,JPY,4.75330926594465,41,JPY,Producer manufacturing
8260,"Izutsuya Co., Ltd.",503,JPY,1.19047619047619,6,JPY,Retail trade
4437,"gooddays holdings,Inc.",896,JPY,0.4739336492891,4,JPY,Technology services
5597,"Blue innovation Co.,Ltd.",1384,JPY,0,0,JPY,Technology services
7808,"C.S. LUMBER CO.,INC",3100,JPY,2.58064516129032,80,JPY,Non-energy minerals
6699,"Diamond Electric Holdings Co., Ltd.",667,JPY,5.73394495412844,25,JPY,Producer manufacturing
3113,UNIVA Oak Holdings Limited,71,JPY,0,0,JPY,Finance
4496,"Commerce One Holdings, Inc.",792,JPY,2.51572327044025,20,JPY,Technology services
7883,"Sun Messe Co., Ltd.",368,JPY,2.4390243902439,9,JPY,Commercial services
9355,Rinko Corporation,2128,JPY,1.88946622579121,40,JPY,Transportation
7427,"Echo Trading Co., Ltd.",936,JPY,3.20855614973262,30,JPY,Retail trade
4926,"C'BON COSMETICS Co., Ltd.",1340,JPY,1.5015015015015,20,JPY,Consumer non-durables
3758,Aeria Inc.,265,JPY,1.83150183150183,5,JPY,Technology services
9082,"Daiwa Motor Transportation Co., Ltd.",1333,JPY,0.60377358490566,8,JPY,Transportation
7538,"Daisui Co., Ltd.",437,JPY,1.40515222482436,6,JPY,Distribution services
6964,"Sanko Co., Ltd.",731,JPY,2.80112044817927,20,JPY,Producer manufacturing
1841,"Sanyu Construction Co., Ltd.",1586,JPY,1.89393939393939,30,JPY,Industrial services
3826,System Integrator Corp.,520,JPY,1.94552529182879,10,JPY,Technology services
2411,Gendai Agency Inc.,488,JPY,4.55486542443064,20,JPY,Commercial services
9976,"Sekichu Co., Ltd.",1048,JPY,3.80952380952381,40,JPY,Retail trade
5596,"OutlookConsulting Co.,Ltd.",1792,JPY,0.950782997762863,0,JPY,Technology services
7916,"Mitsumura Printing Co., Ltd.",1842,JPY,2.7114967462039,50,JPY,Commercial services
7857,"Seki Co., Ltd.",1350,JPY,1.91881918819188,25,JPY,Consumer services
6142,Fuji Seiko Ltd.,1551,JPY,1.58629441624365,50,JPY,Producer manufacturing
3377,"BIKE-O & Co., Ltd.",401,JPY,2.72952853598015,11,JPY,Distribution services
6360,"Tokyo Automatic Machinery Works, Ltd.",4015,JPY,5.99250936329588,240,JPY,Producer manufacturing
280A,"TMH, Inc.",1483,JPY,0,0,JPY,Producer manufacturing
4833,"Def consulting, inc.",73,JPY,0,0,JPY,Consumer services
7681,LEOCLAN Co. Ltd.,935,JPY,1.80084745762712,17,JPY,Distribution services
5542,Shinhokoku Material Corp.,869,JPY,3.06748466257669,25,JPY,Producer manufacturing
7150,"Shimane Bank, Ltd.",658,JPY,1.4903129657228,10,JPY,Finance
9446,"SAKAI Holdings CO.,LTD",754,JPY,3.50404312668464,26,JPY,Retail trade
8145,"Chubu Suisan Co., Ltd.",3155,JPY,2.68562401263823,85,JPY,Distribution services
4492,Genetec Corp.,479,JPY,3.74220374220374,18,JPY,Technology services
6901,"Sawafuji Electric Co., Ltd.",1289,JPY,2.48062015503876,32,JPY,Producer manufacturing
3537,"Shoei Yakuhin Co., Ltd.",1609,JPY,2.42537313432836,39,JPY,Process industries
5129,FIXER Inc.,377,JPY,0,0,JPY,Technology services
415A,"GMO TECH Holdings, Inc.",5380,JPY,4.7151051625239,307.09,JPY,Commercial services
9885,"Charle Co., Ltd.",353,JPY,2.28571428571429,8,JPY,Consumer non-durables
4990,"Showa Chemical Industry Co., Ltd.",526,JPY,1.1472275334608,6,JPY,Non-energy minerals
6518,"Sanso Electric Co., Ltd.",1235,JPY,2.06953642384106,25,JPY,Producer manufacturing
4937,Waqoo Inc.,1503,JPY,0,0,JPY,Consumer non-durables
8077,"TORQ, Inc.",225,JPY,2.7027027027027,6,JPY,Distribution services
6031,ZETA INC.,266,JPY,1.66037735849057,4,JPY,Commercial services
2654,ASMO Corporation,403,JPY,2.48756218905473,10,JPY,Consumer services
8594,"Nakamichi Leasing Co., Ltd.",738,JPY,2.43243243243243,18,JPY,Finance
4242,Takagi Seiko Corporation,1934,JPY,2.28079067410035,40,JPY,Process industries
2454,"All About, Inc.",396,JPY,0.759493670886076,3,JPY,Technology services
8025,"Tsukamoto Corporation Co., Ltd.",1371,JPY,2.1945866861741,30,JPY,Consumer non-durables
4386,"SIG Group Co., Ltd.",959,JPY,2.85110876451954,25,JPY,Technology services
7131,NOMURA CORPORATION,3970,JPY,2.27040816326531,89,JPY,Producer manufacturing
6182,Metareal Corp.,500,JPY,0,0,JPY,Technology services
1443,"Giken Holdings Co., Ltd.",338,JPY,0.328358208955224,1.1,JPY,Industrial services
2961,NITCHO CORPORATION,4900,JPY,3.06122448979592,150,JPY,Producer manufacturing
386A,"Minoya Co., Ltd.",1503,JPY,0.664010624169987,10,JPY,Retail trade
5753,"Nippon Shindo Co., Ltd.",2510,JPY,0.597609561752988,15,JPY,Non-energy minerals
4576,"D.Western Therapeutics Institute, Inc.",99,JPY,0,0,JPY,Health technology
4172,Hi-CRATES CO. LTD.,2391,JPY,3.83031301482702,93,JPY,Health services
4261,"AsiaQuest Co.,Ltd.",3690,JPY,0,0,JPY,Technology services
9366,Sanritsu Corporation,962,JPY,3.2325338894682,31,JPY,Commercial services
6612,"BALMUDA, Inc.",625,JPY,0,0,JPY,Producer manufacturing
8617,"Kosei Securities Co., Ltd.",569,JPY,0.87719298245614,5,JPY,Finance
6543,"Nissen, Inc.",1339,JPY,3.03703703703704,27,JPY,Commercial services
4486,Unite & Grow Inc.,668,JPY,4.14201183431953,28,JPY,Commercial services
7034,"Prored Partners Co., Ltd.",481,JPY,0,0,JPY,Commercial services
3807,Fisco Ltd.,112,JPY,0,0,JPY,Technology services
3135,MarketEnterprise Co.Ltd,945,JPY,0,0,JPY,Retail trade
6155,"Takamatsu Machinery Co., Ltd.",490,JPY,2.03665987780041,10,JPY,Producer manufacturing
6380,"Oriental Chain Mfg. Co., Ltd.",3480,JPY,0.803212851405622,30,JPY,Producer manufacturing
3845,I-Freek Mobile Inc.,246,JPY,0,0,JPY,Technology services
5986,"Molitec Steel Co., Ltd.",241,JPY,1.68067226890756,4,JPY,Distribution services
2330,"Forside Co., Ltd.",118,JPY,0,0,JPY,Consumer services
6888,Acmos Inc.,542,JPY,4.58715596330275,25,JPY,Technology services
3686,"DLE, Inc.",122,JPY,0,0,JPY,Technology services
9219,GiXo Ltd.,943,JPY,5.66137566137566,53.5,JPY,Technology services
5571,"Excite Holdings Co.,Ltd.",1072,JPY,2.76752767527675,30,JPY,Technology services
5884,"KURADASHI.Co.,Ltd.",454,JPY,0,0,JPY,Retail trade
2408,"KG Intelligence Co., Ltd.",736,JPY,4.93150684931507,36,JPY,Consumer services
4829,"Nihon Enterprise Co., Ltd.",133,JPY,2.18978102189781,3,JPY,Technology services
6092,"EnBio Holdings, Inc.",695,JPY,1.39103554868624,9,JPY,Industrial services
5870,"Nalnet Communications, Inc.",987,JPY,1.51821862348178,15,JPY,Consumer services
3426,"Atom Livin Tech Co., Ltd.",1320,JPY,2.50569476082005,34,JPY,Retail trade
1383,"Berg Earth Co., Ltd.",3255,JPY,0.307219662058372,10,JPY,Process industries
7118,"Shinwa-Holdings Co., Ltd.",3880,JPY,1.05670103092784,41,JPY,Consumer non-durables
5075,UPCON CORPORATION,1212,JPY,0.890688259109312,8.33333,JPY,Industrial services
7091,Living Platform Ltd.,1141,JPY,0,0,JPY,Health services
6840,AKIBA Holdings Co. Ltd.,560,JPY,0,0,JPY,Electronic technology
6049,"ItoKuro, Inc.",248,JPY,0,0,JPY,Commercial services
7127,"Ikka Holdings Co.,Ltd.",715,JPY,0,0,JPY,Consumer services
3698,"CRI Middleware Co., Ltd.",938,JPY,2.63157894736842,25,JPY,Technology services
7625,"Global-Dining, Inc.",471,JPY,1.00603621730382,5,JPY,Consumer services
7527,SystemSoft Corporation,57,JPY,0,0,JPY,Technology services
3437,"Tokuden Co., Ltd.",3260,JPY,3.09815950920245,97,JPY,Producer manufacturing
2978,"TSUKURUBA, Inc.",454,JPY,0,0,JPY,Commercial services
3933,"CHIeru Co., Ltd.",683,JPY,1.76730486008837,12,JPY,Technology services
3839,"ODK Solutions Company, Ltd.",631,JPY,1.59489633173844,10,JPY,Technology services
4490,"VisasQ, Inc.",548,JPY,0,0,JPY,Technology services
3920,"Internetworking & Broadband Consulting Co., Ltd.",1000,JPY,1.30010834236186,12,JPY,Technology services
7214,GMB Corporation,971,JPY,4.16233090530697,40,JPY,Producer manufacturing
9647,"Kyowa Engineering Consultants Co., Ltd.",8640,JPY,0.34443168771527,30,JPY,Industrial services
7953,"Kikusui Chemical Industries Co., Ltd.",410,JPY,4.17690417690418,17,JPY,Process industries
7922,"Sanko Sangyo Co., Ltd.",745,JPY,1.31578947368421,10,JPY,Commercial services
5900,"Daiken Co., Ltd.",880,JPY,2.28050171037628,20,JPY,Distribution services
9259,TAKAYOSHI Holdings INC.,941,JPY,3.3112582781457,30,JPY,Distribution services
3422,"J-MAX Co.,Ltd.",436,JPY,0.92378752886836,4,JPY,Producer manufacturing
3065,"Life Foods Co., Ltd.",1651,JPY,0.302480338777979,5,JPY,Consumer services
7120,SHINKO Inc.,920,JPY,3.51448913043478,32.3333,JPY,Technology services
3815,"Media Kobo, Inc.",499,JPY,0,0,JPY,Technology services
5953,"Showa Manufacturing Co., Ltd.",6100,JPY,1.96078431372549,120,JPY,Producer manufacturing
6022,Akasaka Diesels Ltd.,3805,JPY,0.788436268068331,30,JPY,Producer manufacturing
6734,"Newtech Co., Ltd.",2626,JPY,1.9047619047619,50,JPY,Electronic technology
3187,miratap inc.,273,JPY,1.11524163568773,3,JPY,Distribution services
6664,"Optoelectronics Co., Ltd.",335,JPY,0,0,JPY,Electronic technology
4484,"Lancers, Inc.",312,JPY,0,0,JPY,Technology services
3058,Sanyodo Holdings Inc.,686,JPY,0,0,JPY,Retail trade
5699,"IBOKIN Co., Ltd.",1490,JPY,2.16362407031778,32,JPY,Distribution services
4728,"Tose Co., Ltd.",663,JPY,3.78787878787879,25,JPY,Technology services
6396,"Unozawa-Gumi Iron Works, Limited",4600,JPY,1.10619469026549,50,JPY,Producer manufacturing
4883,Modalis Therapeutics Corporation,56,JPY,0,0,JPY,Health technology
7126,"Global Style Co., Ltd.",1545,JPY,2.12628865979381,33,JPY,Retail trade
1994,Takahashi Curtain Wall Corporation,597,JPY,3.47222222222222,20,JPY,Industrial services
7918,"VIA Holdings, Inc.",110,JPY,0,0,JPY,Consumer services
9326,"Kantsu Co., Ltd.",472,JPY,2.07900207900208,10,JPY,Transportation
3557,"United & Collective Co., Ltd.",1001,JPY,0,0,JPY,Retail trade
5446,"Hokuetsu Metal Co., Ltd.",1284,JPY,3.03030303030303,45,JPY,Non-energy minerals
4076,"CNS Co.,Ltd.",1690,JPY,4.41176470588235,75,JPY,Technology services
2788,"Apple International Co., Ltd.",356,JPY,2.80898876404494,10,JPY,Distribution services
2795,Nippon Primex Inc.,940,JPY,2.66808964781217,25,JPY,Electronic technology
3172,"Tea Life Co., Ltd.",1146,JPY,3.03555941023417,40,JPY,Distribution services
3726,4Cs HD Co.Ltd.,430,JPY,0,0,JPY,Consumer non-durables
1771,"Nippon Kanryu Industry Co., Ltd.",975,JPY,1.94871794871795,19,JPY,Industrial services
2342,TRANS GENIC GROUP INC.,299,JPY,0,0,JPY,Health technology
3936,"Globalway, Inc.",131,JPY,0,0,JPY,Technology services
3965,"Capital Asset Planning, Inc.",858,JPY,2.11764705882353,18,JPY,Technology services
3317,"Flying Garden Co., Ltd.",1683,JPY,0.88809946714032,15,JPY,Consumer services
5697,"Sanyu Co., Ltd.",813,JPY,2.72277227722772,22,JPY,Non-energy minerals
2304,"CSS Holdings, Ltd.",958,JPY,4.66321243523316,45,JPY,Commercial services
7021,"Nitchitsu Co., Ltd.",2350,JPY,1.57446808510638,35,JPY,Producer manufacturing
5033,Nulab Inc.,741,JPY,0,0,JPY,Technology services
3024,Create Corporation,1246,JPY,3.09194467046379,38,JPY,Producer manufacturing
2464,Aoba-BBT. Inc.,340,JPY,3.21637426900585,11,JPY,Commercial services
3927,Fuva Brain Ltd.,837,JPY,0,0,JPY,Technology services
8944,"Land Business Co., Ltd.",269,JPY,2.47933884297521,6,JPY,Finance
2218,"Nichiryo Baking Co., Ltd.",2301,JPY,0.654450261780105,15,JPY,Consumer non-durables
3935,Edia Co. Ltd.,744,JPY,0.905562742561449,7,JPY,Technology services
4075,"Brains Technology, Inc.",839,JPY,0,0,JPY,Technology services
244A,Growth X Partners Incorporated,1398,JPY,0,0,JPY,Technology services
4445,"Living Technologies, Inc.",3580,JPY,0,0,JPY,Technology services
3625,"Techfirm Holdings, Inc.",663,JPY,1.19047619047619,8,JPY,Communications
7112,"CUBE CO.,LTD.",760,JPY,0,0,JPY,Distribution services
4625,"Atomix Co., Ltd.",905,JPY,1.91011235955056,17,JPY,Process industries
4885,MUROMACHI CHEMICALS INC.,1266,JPY,2.73651290070367,25,JPY,Health technology
4270,BeeX Inc.,2089,JPY,0,0,JPY,Technology services
6325,"Takakita Co., Ltd.",409,JPY,2.46305418719212,10,JPY,Producer manufacturing
9854,"Aigan Co., Ltd.",240,JPY,0,0,JPY,Health technology
3917,"iRidge, Inc.",604,JPY,0,0,JPY,Technology services
6038,"IID, Inc.",947,JPY,2.33050847457627,22,JPY,Technology services
7793,IMAGE MAGIC Inc.,1823,JPY,1.77777777777778,32,JPY,Commercial services
3521,"THERMAE-YU HOLDINGS CO., LTD.",175,JPY,2.85714285714286,5,JPY,Consumer services
3204,Toabo Corporation,533,JPY,2.69749518304432,14,JPY,Process industries
9073,"Kyogoku Unyu Shoji Co., Ltd.",1532,JPY,0.660938532716457,10,JPY,Transportation
2917,"OHMORIYA Co., Ltd.",917,JPY,1.09170305676856,10,JPY,Consumer non-durables
211A,Cados Corporation,4525,JPY,3.27868852459016,150,JPY,Industrial services
4428,"Sinops, Inc.",716,JPY,2.17391304347826,16,JPY,Technology services
5990,"Super Tool Co., Ltd.",1998,JPY,3.5035035035035,70,JPY,Consumer durables
8518,"Japan Asia Investment Company, Limited",189,JPY,0,0,JPY,Finance
2375,"GiG Works, Inc.",220,JPY,0.892857142857143,2,JPY,Commercial services
3760,CAVE Interactive CO LTD,672,JPY,1.44927536231884,10,JPY,Technology services
6666,RIVER ELETEC CORPORATION,555,JPY,1.88323917137476,10,JPY,Electronic technology
3682,"Encourage Technologies Co., Ltd.",684,JPY,3.63372093023256,25,JPY,Technology services
6897,Twinbird Corporation,432,JPY,3.02325581395349,13,JPY,Consumer durables
6771,"Ikegami Tsushinki Co., Ltd.",784,JPY,1.67597765363129,12,JPY,Consumer durables
9344,Axis Consulting Corporation,904,JPY,3.86740331491713,35,JPY,Commercial services
6776,"Tensho Electric Industries Co., Ltd.",267,JPY,1.85873605947955,5,JPY,Producer manufacturing
3490,"AZ Planning Co., Ltd.",3000,JPY,0.988467874794069,30,JPY,Finance
6549,"DM Solutions Co.,Ltd",1650,JPY,2.33415233415233,23,JPY,Communications
4591,"Ribomic, Inc.",84,JPY,0,0,JPY,Health technology
5603,Kogi Corporation,1378,JPY,4.35729847494553,60,JPY,Non-energy minerals
6634,"NCXX Group, Inc.",117,JPY,0,0,JPY,Retail trade
6334,"Meiji Machine Co., Ltd.",402,JPY,1.5,6,JPY,Producer manufacturing
9929,"Heiwa Paper Co., Ltd.",474,JPY,2.54237288135593,12,JPY,Distribution services
7975,"LIHIT LAB., INC.",1333,JPY,1.86428038777032,25,JPY,Producer manufacturing
6599,"EBRAINS,INC.",3200,JPY,1.32669983416252,40,JPY,Electronic technology
2876,Delsole Corporation,495,JPY,3.01204819277108,15,JPY,Consumer non-durables
3766,"Systems Design Co., Ltd.",1308,JPY,3.38345864661654,45,JPY,Technology services
2179,"Seigakusha Co., Ltd.",814,JPY,2.51842751842752,19,JPY,Consumer services
7351,"Goodpatch, Inc.",471,JPY,2.04918032786885,10,JPY,Technology services
3816,"Daiwa Computer Co., Ltd.",1155,JPY,1.64217804667243,19,JPY,Technology services
9235,Ureru Net Advertising Group Co.Ltd.,569,JPY,0,0,JPY,Commercial services
9212,"Green Earth Institute Co.,Ltd.",409,JPY,0,0,JPY,Process industries
6335,"Tokyo Kikai Seisakusho, Ltd.",520,JPY,0,0,JPY,Producer manufacturing
3169,"Misawa & Co., Ltd.",629,JPY,1.26782884310618,8,JPY,Retail trade
7357,"GEOCODE CO.,Ltd.",1639,JPY,2.30673316708229,25,JPY,Technology services
6342,"Taihei Machinery Works, Ltd.",3210,JPY,3.72670807453416,145,JPY,Producer manufacturing
5742,"NIC Autotec, Inc.",822,JPY,4.99390986601705,41,JPY,Industrial services
6926,"Okaya Electric Industries Co., Ltd.",199,JPY,0,0,JPY,Electronic technology
4372,"YMIRLINK,Inc.",1141,JPY,1.62810625535561,19,JPY,Technology services
2493,"E-SUPPORTLINK, Ltd.",1006,JPY,0.496524329692155,5,JPY,Technology services
2999,"Home Position Co.,Ltd.",473,JPY,2.10970464135021,10,JPY,Consumer durables
